file_id,file_path,speaker_id,label,label_name,attack_id,partition,source_dataset,codec,duration,samplerate
DF_E_4132301,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132301.flac,TGF1,1,spoof,Task2-team24,evaluation,vcc2020,nocodec,2.92,16000
DF_E_4132304,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132304.flac,LA_0030,1,spoof,A13,evaluation,asvspoof,high_mp3,1.388125,16000
DF_E_4132310,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132310.flac,VCC2TM1,1,spoof,HUB-N18,evaluation,vcc2018,high_m4a,2.752,16000
DF_E_4132318,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132318.flac,VCC2TM2,1,spoof,HUB-D02,evaluation,vcc2018,high_ogg,3.928,16000
DF_E_4132320,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132320.flac,VCC2TF1,1,spoof,HUB-N15,evaluation,vcc2018,oggm4a,4.288,16000
DF_E_4132321,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132321.flac,TEM2,1,spoof,Task1-team26,evaluation,vcc2020,low_mp3,2.5875,16000
DF_E_4132330,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132330.flac,VCC2TF1,1,spoof,HUB-N10,evaluation,vcc2018,oggm4a,1.728,16000
DF_E_4132335,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132335.flac,LA_0044,1,spoof,A15,evaluation,asvspoof,oggm4a,3.136,16000
DF_E_4132336,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132336.flac,TMM1,1,spoof,Task2-team16,evaluation,vcc2020,high_m4a,3.968,16000
DF_E_4132341,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132341.flac,TFM1,1,spoof,Task2-team09,evaluation,vcc2020,mp3m4a,2.688,16000
DF_E_4132342,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132342.flac,VCC2TF2,1,spoof,HUB-D03,evaluation,vcc2018,low_mp3,2.9510625,16000
DF_E_4132355,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132355.flac,TFF1,1,spoof,Task2-team27,evaluation,vcc2020,high_ogg,3.0,16000
DF_E_4132359,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132359.flac,TFM1,1,spoof,Task2-team26,evaluation,vcc2020,high_mp3,1.3875,16000
DF_E_4132361,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132361.flac,TMF1,1,spoof,Task2-team22,evaluation,vcc2020,mp3m4a,2.496,16000
DF_E_4132363,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132363.flac,VCC2TF2,1,spoof,HUB-N03,evaluation,vcc2018,high_mp3,6.48,16000
DF_E_4132366,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132366.flac,LA_0043,1,spoof,A14,evaluation,asvspoof,low_m4a,3.328,16000
DF_E_4132368,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132368.flac,TEM1,1,spoof,Task1-team20,evaluation,vcc2020,high_mp3,3.7,16000
DF_E_4132369,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132369.flac,VCC2TM1,1,spoof,HUB-D03,evaluation,vcc2018,nocodec,2.67925,16000
DF_E_4132389,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132389.flac,TEF2,1,spoof,Task1-team33,evaluation,vcc2020,mp3m4a,1.28,16000
DF_E_4132396,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132396.flac,LA_0045,1,spoof,A13,evaluation,asvspoof,high_ogg,2.024,16000
DF_E_4132397,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132397.flac,LA_0002,1,spoof,A17,evaluation,asvspoof,low_m4a,4.992,16000
DF_E_4132400,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132400.flac,LA_0014,1,spoof,A08,evaluation,asvspoof,low_mp3,2.64,16000
DF_E_4132409,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132409.flac,LA_0011,0,bonafide,-,evaluation,asvspoof,low_m4a,3.584,16000
DF_E_4132418,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132418.flac,LA_0044,1,spoof,A19,evaluation,asvspoof,oggm4a,0.9496875,16000
DF_E_4132422,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132422.flac,TGF1,1,spoof,Task2-team07,evaluation,vcc2020,low_ogg,3.64,16000
DF_E_4132439,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132439.flac,LA_0011,1,spoof,A19,evaluation,asvspoof,low_mp3,7.89,16000
DF_E_4132440,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132440.flac,VCC2TF1,1,spoof,HUB-N11,evaluation,vcc2018,low_ogg,5.032,16000
DF_E_4132443,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132443.flac,LA_0028,1,spoof,A12,evaluation,asvspoof,nocodec,2.91,16000
DF_E_4132455,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132455.flac,VCC2TM1,1,spoof,SPO-N10,evaluation,vcc2018,high_ogg,3.432,16000
DF_E_4132456,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132456.flac,TMM1,1,spoof,Task2-team22,evaluation,vcc2020,oggm4a,3.84,16000
DF_E_4132457,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132457.flac,LA_0003,1,spoof,A12,evaluation,asvspoof,high_m4a,2.112,16000
DF_E_4132459,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132459.flac,VCC2TF1,1,spoof,HUB-B01,evaluation,vcc2018,low_ogg,1.4,16000
DF_E_4132468,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132468.flac,LA_0039,1,spoof,A09,evaluation,asvspoof,nocodec,1.55,16000
DF_E_4132472,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132472.flac,LA_0036,1,spoof,A12,evaluation,asvspoof,low_ogg,2.056,16000
DF_E_4132476,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132476.flac,VCC2TF1,1,spoof,HUB-N03,evaluation,vcc2018,mp3m4a,2.816,16000
DF_E_4132482,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132482.flac,LA_0003,1,spoof,A19,evaluation,asvspoof,high_ogg,2.0244375,16000
DF_E_4132501,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132501.flac,TFF1,1,spoof,Task2-team10,evaluation,vcc2020,low_m4a,3.072,16000
DF_E_4132513,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132513.flac,LA_0036,0,bonafide,-,evaluation,asvspoof,high_ogg,2.616,16000
DF_E_4132516,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132516.flac,VCC2TM1,1,spoof,HUB-D05,evaluation,vcc2018,oggm4a,4.16,16000
DF_E_4132517,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132517.flac,TEF1,1,spoof,Task1-team26,evaluation,vcc2020,low_m4a,1.728,16000
DF_E_4132518,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132518.flac,TEF2,1,spoof,Task1-team27,evaluation,vcc2020,high_m4a,4.16,16000
DF_E_4132521,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132521.flac,TGF1,1,spoof,Task2-team32,evaluation,vcc2020,low_m4a,1.536,16000
DF_E_4132523,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132523.flac,LA_0046,1,spoof,A17,evaluation,asvspoof,high_ogg,3.128,16000
DF_E_4132525,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132525.flac,TMF1,1,spoof,Task2-team25,evaluation,vcc2020,low_ogg,2.184,16000
DF_E_4132526,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132526.flac,VCC2TM2,1,spoof,HUB-B01,evaluation,vcc2018,high_ogg,2.856,16000
DF_E_4132527,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132527.flac,LA_0017,1,spoof,A19,evaluation,asvspoof,nocodec,2.34,16000
DF_E_4132529,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132529.flac,LA_0045,1,spoof,A19,evaluation,asvspoof,oggm4a,3.84,16000
DF_E_4132533,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132533.flac,VCC2TF1,1,spoof,HUB-N19,evaluation,vcc2018,mp3m4a,3.136,16000
DF_E_4132536,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132536.flac,TEM2,1,spoof,Task1-team29,evaluation,vcc2020,low_m4a,3.008,16000
DF_E_4132537,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132537.flac,VCC2TM2,1,spoof,HUB-D01,evaluation,vcc2018,high_mp3,4.591,16000
DF_E_4132544,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132544.flac,TEM2,1,spoof,Task1-team12,evaluation,vcc2020,mp3m4a,4.416,16000
DF_E_4132549,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132549.flac,VCC2TF1,1,spoof,HUB-N19,evaluation,vcc2018,low_ogg,3.096,16000
DF_E_4132551,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132551.flac,TEF2,1,spoof,Task1-team26,evaluation,vcc2020,low_mp3,1.9875,16000
DF_E_4132555,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132555.flac,TEF1,1,spoof,Task1-team06,evaluation,vcc2020,high_mp3,3.9,16000
DF_E_4132557,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132557.flac,TEM2,1,spoof,Task1-team30,evaluation,vcc2020,mp3m4a,4.096,16000
DF_E_4132565,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132565.flac,LA_0003,1,spoof,A15,evaluation,asvspoof,nocodec,1.4790625,16000
DF_E_4132569,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132569.flac,VCC2TM1,1,spoof,HUB-N14,evaluation,vcc2018,high_ogg,5.032,16000
DF_E_4132571,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132571.flac,VCC2TM1,1,spoof,HUB-N12,evaluation,vcc2018,high_ogg,3.512,16000
DF_E_4132578,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132578.flac,VCC2TM2,1,spoof,SPO-N12,evaluation,vcc2018,oggm4a,2.752,16000
DF_E_4132581,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132581.flac,LA_0036,1,spoof,A14,evaluation,asvspoof,high_mp3,3.4650625,16000
DF_E_4132591,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132591.flac,VCC2TM1,1,spoof,HUB-N13,evaluation,vcc2018,high_m4a,7.744,16000
DF_E_4132599,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132599.flac,VCC2TF1,1,spoof,SPO-N11,evaluation,vcc2018,high_mp3,2.3320625,16000
DF_E_4132606,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132606.flac,LA_0013,0,bonafide,-,evaluation,asvspoof,nocodec,3.503125,16000
DF_E_4132618,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132618.flac,VCC2TF1,1,spoof,HUB-N16,evaluation,vcc2018,oggm4a,3.008,16000
DF_E_4132625,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132625.flac,LA_0016,1,spoof,A19,evaluation,asvspoof,high_ogg,2.952,16000
DF_E_4132627,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132627.flac,TFF1,1,spoof,Task2-team02,evaluation,vcc2020,nocodec,3.072,16000
DF_E_4132629,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132629.flac,TEF1,1,spoof,Task1-team04,evaluation,vcc2020,low_m4a,4.352,16000
DF_E_4132632,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132632.flac,VCC2TM2,1,spoof,HUB-N18,evaluation,vcc2018,low_m4a,7.68,16000
DF_E_4132635,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132635.flac,VCC2TF1,1,spoof,HUB-N05,evaluation,vcc2018,high_m4a,4.992,16000
DF_E_4132636,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132636.flac,TFM1,1,spoof,Task2-team28,evaluation,vcc2020,mp3m4a,2.496,16000
DF_E_4132643,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132643.flac,LA_0001,1,spoof,A18,evaluation,asvspoof,low_ogg,6.76,16000
DF_E_4132644,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132644.flac,VCC2TM1,1,spoof,HUB-N03,evaluation,vcc2018,low_ogg,1.464,16000
DF_E_4132649,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132649.flac,TEF1,1,spoof,Task1-team27,evaluation,vcc2020,low_ogg,3.528,16000
DF_E_4132651,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132651.flac,TEF1,1,spoof,Task1-team28,evaluation,vcc2020,high_m4a,2.432,16000
DF_E_4132653,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132653.flac,TMM1,1,spoof,Task2-team09,evaluation,vcc2020,low_m4a,2.176,16000
DF_E_4132655,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132655.flac,TMF1,1,spoof,Task2-team18,evaluation,vcc2020,low_mp3,2.5681875,16000
DF_E_4132664,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132664.flac,LA_0047,1,spoof,A08,evaluation,asvspoof,low_ogg,2.232,16000
DF_E_4132669,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132669.flac,SEM2,0,bonafide,-,evaluation,vcc2020,mp3m4a,3.584,16000
DF_E_4132670,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132670.flac,TFM1,1,spoof,Task2-team19,evaluation,vcc2020,low_mp3,1.9626875,16000
DF_E_4132678,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132678.flac,TEM2,1,spoof,Task1-team21,evaluation,vcc2020,high_mp3,4.4266875,16000
DF_E_4132699,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132699.flac,VCC2TM2,1,spoof,HUB-N19,evaluation,vcc2018,nocodec,3.279875,16000
DF_E_4132709,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132709.flac,TEM2,1,spoof,Task1-team14,evaluation,vcc2020,high_ogg,1.664,16000
DF_E_4132718,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132718.flac,LA_0019,1,spoof,A15,evaluation,asvspoof,low_ogg,2.0688125,16000
DF_E_4132719,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132719.flac,TMM1,1,spoof,Task2-team31,evaluation,vcc2020,low_mp3,3.92,16000
DF_E_4132720,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132720.flac,TMF1,1,spoof,Task2-team16,evaluation,vcc2020,high_m4a,2.496,16000
DF_E_4132725,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132725.flac,VCC2TM2,1,spoof,HUB-N09,evaluation,vcc2018,mp3m4a,1.408,16000
DF_E_4132728,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132728.flac,TFF1,1,spoof,Task2-team12,evaluation,vcc2020,oggm4a,4.288,16000
DF_E_4132732,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132732.flac,LA_0028,1,spoof,A07,evaluation,asvspoof,high_mp3,2.615,16000
DF_E_4132737,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132737.flac,VCC2TM1,1,spoof,HUB-N13,evaluation,vcc2018,high_mp3,2.4869375,16000
DF_E_4132741,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132741.flac,LA_0005,1,spoof,A10,evaluation,asvspoof,low_ogg,1.352,16000
DF_E_4132743,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132743.flac,LA_0048,1,spoof,A10,evaluation,asvspoof,mp3m4a,2.048,16000
DF_E_4132744,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132744.flac,VCC2TM1,1,spoof,HUB-N18,evaluation,vcc2018,high_ogg,2.968,16000
DF_E_4132745,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132745.flac,LA_0008,1,spoof,A11,evaluation,asvspoof,high_ogg,0.968,16000
DF_E_4132748,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132748.flac,TEF2,1,spoof,Task1-team08,evaluation,vcc2020,high_m4a,4.224,16000
DF_E_4132757,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132757.flac,TGM1,1,spoof,Task2-team11,evaluation,vcc2020,low_ogg,2.456,16000
DF_E_4132759,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132759.flac,LA_0028,1,spoof,A17,evaluation,asvspoof,mp3m4a,2.3828125,16000
DF_E_4132763,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132763.flac,VCC2TM2,1,spoof,SPO-N13,evaluation,vcc2018,mp3m4a,3.904,16000
DF_E_4132769,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132769.flac,LA_0036,1,spoof,A17,evaluation,asvspoof,nocodec,3.2541875,16000
DF_E_4132771,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132771.flac,VCC2TF2,1,spoof,SPO-N05,evaluation,vcc2018,nocodec,3.466,16000
DF_E_4132779,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132779.flac,VCC2TM2,1,spoof,HUB-N03,evaluation,vcc2018,nocodec,2.075,16000
DF_E_4132780,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132780.flac,VCC2TM1,1,spoof,HUB-N11,evaluation,vcc2018,nocodec,1.3530625,16000
DF_E_4132781,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132781.flac,TEM2,1,spoof,Task1-team11,evaluation,vcc2020,mp3m4a,2.688,16000
DF_E_4132783,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132783.flac,VCC2TF2,1,spoof,SPO-N03,evaluation,vcc2018,low_ogg,2.904,16000
DF_E_4132788,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132788.flac,VCC2TF1,1,spoof,HUB-D01,evaluation,vcc2018,high_mp3,4.3140625,16000
DF_E_4132789,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132789.flac,VCC2TM1,1,spoof,SPO-N13,evaluation,vcc2018,high_mp3,2.1943125,16000
DF_E_4132793,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132793.flac,TFF1,1,spoof,Task2-team28,evaluation,vcc2020,low_mp3,4.3,16000
DF_E_4132796,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132796.flac,LA_0026,1,spoof,A16,evaluation,asvspoof,low_ogg,2.6,16000
DF_E_4132798,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132798.flac,VCC2TF2,1,spoof,HUB-N11,evaluation,vcc2018,oggm4a,2.112,16000
DF_E_4132801,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132801.flac,TFF1,1,spoof,Task2-team02,evaluation,vcc2020,high_m4a,1.856,16000
DF_E_4132809,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132809.flac,LA_0028,1,spoof,A13,evaluation,asvspoof,low_mp3,1.965875,16000
DF_E_4132811,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132811.flac,LA_0014,1,spoof,A10,evaluation,asvspoof,low_m4a,1.344,16000
DF_E_4132812,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132812.flac,TEM1,1,spoof,Task1-team03,evaluation,vcc2020,high_m4a,5.12,16000
DF_E_4132816,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132816.flac,TEF1,1,spoof,Task1-team23,evaluation,vcc2020,low_mp3,2.7749375,16000
DF_E_4132822,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132822.flac,VCC2TM2,1,spoof,HUB-N12,evaluation,vcc2018,low_mp3,2.753,16000
DF_E_4132840,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132840.flac,LA_0045,1,spoof,A19,evaluation,asvspoof,high_m4a,2.24,16000
DF_E_4132842,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132842.flac,LA_0028,0,bonafide,-,evaluation,asvspoof,low_mp3,3.6280625,16000
DF_E_4132844,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132844.flac,LA_0040,0,bonafide,-,evaluation,asvspoof,low_m4a,4.224,16000
DF_E_4132850,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132850.flac,VCC2TM1,1,spoof,HUB-B01,evaluation,vcc2018,high_ogg,5.336,16000
DF_E_4132851,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132851.flac,LA_0033,1,spoof,A10,evaluation,asvspoof,mp3m4a,1.92,16000
DF_E_4132853,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132853.flac,TGF1,1,spoof,Task2-team25,evaluation,vcc2020,high_ogg,2.6,16000
DF_E_4132856,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132856.flac,VCC2TM1,1,spoof,HUB-N20,evaluation,vcc2018,oggm4a,5.12,16000
DF_E_4132857,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132857.flac,LA_0047,1,spoof,A15,evaluation,asvspoof,high_m4a,2.048,16000
DF_E_4132862,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132862.flac,LA_0037,0,bonafide,-,evaluation,asvspoof,nocodec,3.244375,16000
DF_E_4132864,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132864.flac,LA_0009,1,spoof,A17,evaluation,asvspoof,high_mp3,3.5035,16000
DF_E_4132868,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132868.flac,LA_0044,1,spoof,A17,evaluation,asvspoof,high_ogg,2.152,16000
DF_E_4132870,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132870.flac,TEM1,1,spoof,Task1-team25,evaluation,vcc2020,low_mp3,1.8389375,16000
DF_E_4132871,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132871.flac,VCC2TM2,1,spoof,HUB-N08,evaluation,vcc2018,low_m4a,2.048,16000
DF_E_4132885,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132885.flac,TMF1,1,spoof,Task2-team18,evaluation,vcc2020,high_m4a,2.304,16000
DF_E_4132889,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132889.flac,VCC2TM2,1,spoof,HUB-N06,evaluation,vcc2018,nocodec,4.045125,16000
DF_E_4132891,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132891.flac,VCC2TF2,1,spoof,HUB-B01,evaluation,vcc2018,low_m4a,6.272,16000
DF_E_4132892,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132892.flac,TEF2,1,spoof,Task1-team29,evaluation,vcc2020,high_ogg,2.552,16000
DF_E_4132893,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132893.flac,LA_0046,1,spoof,A11,evaluation,asvspoof,high_m4a,1.792,16000
DF_E_4132896,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132896.flac,TGF1,1,spoof,Task2-team09,evaluation,vcc2020,high_m4a,3.648,16000
DF_E_4132900,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132900.flac,TFM1,1,spoof,Task2-team03,evaluation,vcc2020,high_mp3,4.08,16000
DF_E_4132901,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132901.flac,LA_0007,1,spoof,A14,evaluation,asvspoof,low_mp3,1.9850625,16000
DF_E_4132902,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132902.flac,LA_0043,1,spoof,A07,evaluation,asvspoof,nocodec,1.965,16000
DF_E_4132905,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132905.flac,VCC2TF1,1,spoof,HUB-N08,evaluation,vcc2018,mp3m4a,3.392,16000
DF_E_4132908,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132908.flac,TEF1,1,spoof,Task1-team10,evaluation,vcc2020,mp3m4a,3.008,16000
DF_E_4132914,data/raw/ASVspoof2021_DF_real/ASVspoof2021_DF_eval/flac\DF_E_4132914.flac,LA_0023,1,spoof,A10,evaluation,asvspoof,oggm4a,1.7343125,16000
